item_type,brand,name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
ram,Corsair, Vengeance 64 GB,1039.88,"5,5600","4,16",3.75,Gray,12.857,36.0
ram,G.Skill, Trident Z5 RGB 32 GB,511.25,"5,6000","2,16",3.687,Silver / Black,12.0,36.0
ram,Corsair, Dominator Titanium 48 GB,996.55,"5,6000","2,24",4.791,White,10.0,30.0
ram,G.Skill, Trident Z5 RGB 48 GB,706.24,"5,6400","2,24",3.396,Black,11.25,36.0
ram,Corsair, Vengeance 48 GB,823.23,"5,7000","2,24",3.958,Black,11.429,40.0
ram,Patriot, Viper Steel RGB 32 GB,363.93,"4,3600","2,16",2.625,Black,11.111,20.0
ram,G.Skill, Aegis 32 GB,272.94,"4,2666","2,16",1.968,Black / Red,14.254,19.0
ram,Kingston, FURY Renegade 32 GB,1032.38,"5,7200","2,16",7.446,White / Silver,10.556,38.0
ram,Kingston, FURY Beast 32 GB,532.87,"5,5600","2,16",3.843,Black,14.286,40.0
ram,G.Skill, Trident Z 16 GB,216.61,"4,3200","2,8",3.124,Black / White,10.0,16.0
ram,G.Skill, Trident Z5 RGB 32 GB,511.25,"5,5600","2,16",3.687,White / Black,10.0,28.0
ram,Corsair, Dominator Platinum RGB 32 GB,511.25,"4,3600","2,16",3.687,Black,10.0,18.0
ram,Corsair, Dominator Platinum RGB 16 GB,389.93,"4,3600","2,8",5.624,White,10.0,18.0
ram,Kingston, FURY Beast RGB 8 GB,168.94,"5,5200","1,8",4.874,Black,15.385,40.0
ram,G.Skill, Ripjaws V 32 GB,723.31,"4,3200","2,16",5.217,Black,8.75,14.0
ram,TEAMGROUP, T-Force DELTAα RGB 32 GB,454.92,"5,6000","2,16",3.281,White,12.667,38.0
ram,Mushkin, Enhanced Redline 64 GB,727.9,"5,5600","2,32",2.625,Black,12.857,36.0
ram,Patriot, Viper Elite II 16 GB,138.61,"4,3600","1,16",1.999,Red / Black,11.111,20.0
ram,Crucial, CT51264BA160B 4 GB,45.06,"3,1600","1,4",2.6,Green,13.75,11.0
ram,Patriot, Viper Venom 32 GB,467.92,"5,6800","2,16",3.375,Black / White,10.0,34.0
ram,G.Skill, Ripjaws S5 48 GB,758.23,"5,6800","2,24",3.646,Black,10.0,34.0
ram,Patriot, Viper Steel 64 GB,554.58,"4,3200","2,32",2.0,Gray,10.0,16.0
ram,Kingston, FURY Beast 32 GB,427.02,"4,3200","4,8",3.08,Black,10.0,16.0
ram,Kingston, FURY 64 GB,1126.54,"5,5600","4,16",4.062,White,14.286,40.0
ram,Corsair, Vengeance RGB Pro 32 GB,394.22,"4,2666","2,16",2.843,White,12.003,16.0
ram,G.Skill, Trident Z Royal 16 GB,397.77,"4,3600","2,8",5.737,Silver,10.0,18.0
ram,Thermaltake, TOUGHRAM RGB 16 GB,478.45,"4,3600","2,8",6.901,Black / Silver,10.0,18.0
ram,Corsair, Vengeance RGB Pro 16 GB,281.56,"4,3600","2,8",4.061,White,10.0,18.0
ram,GeIL, Orion AMD Edition 16 GB,173.28,"4,3600","2,8",2.499,Red,10.0,18.0
ram,TEAMGROUP, T-Create Expert 64 GB,541.58,"4,3600","2,32",1.953,Gray,10.0,18.0
ram,Corsair, Vengeance RGB 32 GB,476.59,"5,5200","2,16",3.437,Black,15.385,40.0
ram,G.Skill, Trident Z5 RGB 48 GB,996.55,"5,7600","2,24",4.791,White / Black,10.0,38.0
ram,Samsung, M471B5273DH0-CK0 4 GB,40.47,"3,1600","1,4",2.335,Green,13.75,11.0
ram,GOODRAM, IRDM PRO 16 GB,349.5,"4,3600","2,8",5.041,Black,10.0,18.0
ram,G.Skill, Trident Z Royal 32 GB,454.92,"4,3200","2,16",3.281,Silver,10.0,16.0
ram,Kingston, FURY Renegade 32 GB,606.58,"5,6400","2,16",4.375,Silver / Black,10.0,32.0
ram,Kingston, FURY Renegade 32 GB,1083.21,"5,8000","2,16",7.812,Silver / White,9.5,38.0
ram,G.Skill, Trident Z5 RGB 32 GB,493.92,"5,5200","2,16",3.562,Black,13.846,36.0
ram,Corsair, Vengeance LPX 32 GB,411.59,"4,3600","4,8",2.968,Black / Yellow,8.889,16.0
ram,Patriot, Viper Venom 32 GB,454.92,"5,5600","2,16",3.281,Black / White,12.857,36.0
ram,Silicon, Power XPOWER Zenith RGB Gaming 16 GB,199.19,"4,3200","2,8",2.873,Black,10.0,16.0
ram,TEAMGROUP, T-Force Delta TUF Gaming Alliance 16 GB,216.61,"4,3200","2,8",3.124,Black / Gold,10.0,16.0
ram,Mushkin, Redline Lumina 64 GB,820.97,"4,3600","2,32",2.96,Black,8.889,16.0
ram,Corsair, Vengeance LPX 32 GB,411.59,"4,3200","4,8",2.968,Black / Yellow,10.0,16.0
ram,Patriot, Viper 4 Blackout 32 GB,281.56,"4,3200","2,16",2.031,Black,10.0,16.0
ram,Corsair, Vengeance RGB Pro 32 GB,606.58,"4,3600","4,8",4.375,White,10.0,18.0
ram,Corsair, Vengeance RGB RT 32 GB,541.58,"4,4000","2,16",3.906,Black,9.0,18.0
ram,G.Skill, Ripjaws V 16 GB,181.25,"4,2133","2,8",2.614,Black / Red,14.065,15.0
ram,G.Skill, Ripjaws S5 64 GB,866.56,"5,6000","2,32",3.125,Black,10.667,32.0
ram,Kingston, FURY Beast RGB 32 GB,569.66,"5,4800","2,16",4.108,Black,15.833,38.0
ram,Patriot, Viper 4 Blackout 32 GB,303.22,"4,3600","2,16",2.187,Black,10.0,18.0
ram,Patriot, Viper Steel RGB 32 GB,333.55,"4,3200","2,16",2.406,Black,11.25,18.0
ram,Kingston, FURY Renegade 32 GB,584.91,"5,6400","1,32",4.218,Silver / Black,10.0,32.0
ram,Crucial, CT4G4DFS824A 4 GB,65.0,"4,2400","1,4",3.75,Black / Green,14.167,17.0
ram,Kingston, FURY Renegade 48 GB,979.95,"5,6400","1,48",4.712,Silver / Black,10.0,32.0
ram,G.Skill, Trident Z5 32 GB,506.92,"5,6000","2,16",3.656,Black,10.0,30.0
ram,Corsair, Vengeance LPX 8 GB,108.28,"4,2400","1,8",3.124,Red,13.333,16.0
ram,Crucial, CT2K16G4RFD4213 32 GB,281.56,"4,2133","2,16",2.031,Green,14.065,15.0
ram,Corsair, Vengeance RGB 32 GB,684.57,"5,7000","2,16",4.937,Black,10.286,36.0
ram,Crucial, CT2K4G4DFS824A 8 GB,112.61,"4,2400","2,4",3.249,Green,14.167,17.0
ram,Kingston, FURY Renegade 16 GB,307.56,"4,3600","2,8",4.436,Black / Silver,8.889,16.0
ram,Timetec, PINNACLE Konduit 16 GB,206.03,"4,3600","2,8",2.972,White,10.0,18.0
ram,Kingston, FURY Beast 8 GB,127.0,"4,3600","1,8",3.664,Black,9.444,17.0
ram,Corsair, Vengeance RGB 48 GB,909.89,"5,7200","2,24",4.375,Black,10.0,36.0
ram,Patriot, Viper Elite 5 RGB 32 GB,433.26,"5,6000","1,32",3.125,White,14.0,42.0
ram,GOODRAM, IRDM PRO 32 GB,555.53,"4,3600","2,16",4.007,Black,10.0,18.0
ram,Crucial, CT8G4DFD8213 8 GB,90.99,"4,2133","1,8",2.625,Black / Green,14.065,15.0
ram,G.Skill, Trident Z RGB 16 GB,577.89,"4,4400","2,8",8.336,Black,7.273,16.0
ram,G.Skill, Trident Z5 RGB 96 GB,1299.86,"5,5600","2,48",3.125,Black,14.286,40.0
ram,Corsair, Vengeance RGB 48 GB,714.9,"5,6000","2,24",3.437,Black / Silver,12.0,36.0
ram,Patriot, Viper Xtreme 5 48 GB,779.9,"5,7600","2,24",3.75,Black,9.474,36.0
ram,Mushkin, Redline Lumina 64 GB,844.89,"5,6400","2,32",3.047,Black,10.0,32.0
ram,Kingston, KSM48E40BD8KM-32HM 32 GB,541.58,"5,4800","1,32",3.906,Green,16.667,40.0
ram,G.Skill, Trident Z5 RGB 32 GB,541.58,"5,6800","2,16",3.906,Silver / Black,10.0,34.0
ram,Crucial, Pro 48 GB,736.57,"5,5600","2,24",3.541,Black,16.429,46.0
ram,Corsair, Dominator Titanium First Edition 32 GB,1018.21,"5,7200","2,16",7.343,Black,9.444,34.0
ram,G.Skill, Ripjaws X 16 GB,194.94,"3,1600","2,8",2.812,Black / Blue,11.25,9.0
ram,Kingston, FURY Beast 64 GB,844.89,"5,4800","2,32",3.047,Black,15.833,38.0
ram,G.Skill, Ripjaws S5 64 GB,1106.47,"5,5200","2,32",3.99,Black,13.846,36.0
ram,Kingston, FURY Beast RGB 64 GB,974.88,"5,6000","2,32",3.515,Black,13.333,40.0
ram,Kingston, FURY Beast RGB 32 GB,567.06,"5,6000","1,32",4.09,Black,12.0,36.0
ram,Kingston, ValueRAM 1 GB,51.78,"2,667","1,1",11.95,Green,14.993,5.0
ram,G.Skill, Ripjaws V 32 GB,294.56,"4,2400","2,16",2.124,Red,12.5,15.0
ram,Corsair, Vengeance LPX 64 GB,563.25,"4,2666","2,32",2.031,Black / Yellow,12.003,16.0
ram,Corsair, Vengeance RGB Pro 128 GB,1408.18,"4,3200","4,32",2.539,Black,10.0,16.0
ram,Corsair, Vengeance RGB 64 GB,909.89,"5,5600","2,32",3.281,White / Gray,14.286,40.0
ram,G.Skill, Trident Z5 RGB 48 GB,1083.21,"5,8000","2,24",5.208,Silver / Black,10.0,40.0
ram,G.Skill, Ares 16 GB,5930.32,"3,2133","2,8",85.54,Black / Red,10.314,11.0
ram,Crucial, CT64G4LFQ424A 64 GB,775.61,"4,2400","1,64",2.797,Black / Green,14.167,17.0
ram,G.Skill, Ripjaws S5 32 GB,454.92,"5,5600","2,16",3.281,White,10.714,30.0
ram,TEAMGROUP, T-Force Xtreem ARGB 64 GB,606.58,"4,3600","2,32",2.187,White,10.0,18.0
ram,Kingston, FURY Beast 16 GB,285.89,"5,6000","1,16",4.124,Black / Silver,13.333,40.0
ram,Patriot, Signature Line 4 GB,51.95,"4,2400","1,4",2.998,Black / Green,13.333,16.0
ram,Patriot, Signature Line 16 GB,138.61,"4,3200","1,16",1.999,,13.75,22.0
ram,Patriot, Viper Venom RGB 32 GB,446.26,"5,5600","2,16",3.218,Black / White,12.857,36.0
ram,Crucial, CT2K16G52C42U5 32 GB,475.98,"5,5200","2,16",3.433,Black,16.154,42.0
ram,Corsair, Vengeance 96 GB,1386.52,"5,5600","4,24",3.333,Black / Silver,14.286,40.0
ram,G.Skill, Ripjaws X 16 GB,248.71,"3,1600","4,4",3.587,Black / Red,11.25,9.0
ram,TEAMGROUP, Xtreem 48 GB,1083.21,"5,8000","2,24",5.208,Black,9.5,38.0
ram,Kingston, FURY Beast RGB 32 GB,577.81,"5,5200","2,16",4.167,Black,13.846,36.0
ram,Mushkin, Enhanced Redline 96 GB,1083.21,"5,5600","2,48",2.604,Black,16.429,46.0
ram,Corsair, Vengeance 64 GB,779.9,"5,4400","2,32",2.812,Black / Gray,16.364,36.0
ram,Corsair, Dominator Platinum RGB 128 GB,2876.77,"4,3200","4,32",5.187,Black,10.0,16.0
ram,TEAMGROUP, T-Force Xtreem ARGB 32 GB,494.18,"4,4000","2,16",3.564,White,9.0,18.0
ram,Corsair, Vengeance RGB Pro 16 GB,303.22,"4,2666","2,8",4.374,White,12.003,16.0
ram,Patriot, Viper Elite II 8 GB,108.28,"4,4000","1,8",3.124,Red / Black,10.0,20.0
ram,Silicon, Power XPOWER Zenith RGB Gaming 64 GB,801.56,"5,6000","2,32",2.89,White,10.0,30.0
ram,G.Skill, Trident Z5 RGB 32 GB,519.92,"5,6000","2,16",3.75,Black,10.667,32.0
ram,Kingston, FURY Renegade 16 GB,349.89,"5,6000","1,16",5.047,White / Silver,10.667,32.0
ram,G.Skill, Ripjaws S5 32 GB,446.26,"5,5200","2,16",3.218,White,13.846,36.0
ram,ADATA, XPG GAMMIX D10 32 GB,454.14,"4,3200","2,16",3.275,Black / Silver,10.0,16.0
ram,Corsair, Vengeance RGB RT 16 GB,316.22,"4,3600","2,8",4.561,Black,8.889,16.0
ram,G.Skill, Ripjaws V 8 GB,125.61,"4,2400","2,4",3.624,Black / Red,12.5,15.0
ram,G.Skill, Flare X5 32 GB,459.25,"5,5600","2,16",3.312,Black,12.857,36.0
ram,Patriot, Viper Venom 64 GB,844.89,"5,6000","2,32",3.047,Black / White,12.0,36.0
ram,G.Skill, Aegis 16 GB,147.28,"4,2666","1,16",2.124,Black / Red,14.254,19.0
ram,Kingston, Fury Renegade RGB 32 GB,1174.16,"5,8000","2,16",8.468,Silver / White,9.5,38.0
ram,Samsung, M393A4K40BB1-CRC 32 GB,200.92,"4,2400","1,32",1.449,Green,14.167,17.0
ram,Crucial, CT2K16G56C46S5 32 GB,411.59,"5,5600","2,16",2.968,Black,16.429,46.0
ram,Kingston, Fury Renegade RGB 32 GB,588.2,"4,3600","2,16",4.242,Black / Silver,8.889,16.0
ram,Corsair, Vengeance LPX 64 GB,628.24,"4,2400","4,16",2.265,Black / Yellow,11.667,14.0
ram,TEAMGROUP, Xtreem ARGB 48 GB,1126.54,"5,8000","2,24",5.416,Black,9.5,38.0
ram,Klevv, BOLT V 32 GB,433.26,"5,6400","2,16",3.125,Black,10.0,32.0
ram,TEAMGROUP, T-Force Delta RGB 16 GB,233.33,"4,3200","2,8",3.366,White,10.0,16.0
ram,Corsair, Vengeance RGB 64 GB,996.55,"5,6200","2,32",3.594,Black / Silver,10.323,32.0
ram,Corsair, Vengeance RGB 32 GB,589.24,"5,6200","2,16",4.25,Black,11.613,36.0
ram,Crucial, CT2K8G4DFS824A 16 GB,173.32,"4,2400","2,8",2.5,Green / Black,14.167,17.0
ram,Kingston, HyperX Fury 4 GB,164.61,"4,2666","1,4",9.498,Black / Silver,12.003,16.0
ram,G.Skill, Trident Z RGB 16 GB,238.27,"4,3600","2,8",3.437,Black,10.0,18.0
ram,G.Skill, Ripjaws S5 32 GB,459.25,"5,6000","2,16",3.312,White,10.667,32.0
ram,OLOy, MD4U083016BJDA 16 GB,160.28,"4,3000","2,8",2.312,Black,10.667,16.0
ram,Kingston, Fury Beast RGB Special Edition 16 GB,284.33,"4,3200","2,8",4.101,White,10.0,16.0
ram,Kingston, ValueRAM 16 GB,171.07,"4,3200","1,16",2.467,,13.75,22.0
ram,Kingston, FURY Renegade Pro 256 GB,8678.74,"5,6800","8,32",7.824,Black,10.0,34.0
ram,Corsair, Vengeance RGB Pro SL 16 GB,324.89,"4,3600","2,8",4.686,Black,8.889,16.0
ram,Patriot, Signature Line 16 GB,151.61,"4,3200","2,8",2.187,,11.875,19.0
ram,TEAMGROUP, T-Force Vulcan Z 32 GB,251.27,"4,3600","2,16",1.812,Red / Black,10.0,18.0
ram,Mushkin, Redline 16 GB,184.89,"4,3200","2,8",2.667,White,10.0,16.0
ram,Corsair, Vengeance RGB Pro SL 64 GB,649.91,"4,3600","2,32",2.344,Black,10.0,18.0
ram,Corsair, Vengeance RGB Pro 16 GB,433.26,"4,4000","2,8",6.249,Black,9.0,18.0
ram,Kingston, FURY Beast RGB 32 GB,576.25,"5,5600","2,16",4.156,Black,14.286,40.0
ram,Crucial, CT2KIT51264BD160B 8 GB,86.18,"3,1600","2,4",2.486,Green,13.75,11.0
ram,Corsair, Vengeance LPX 16 GB,324.89,"4,2666","4,4",4.686,Black / Yellow,11.253,15.0
ram,TEAMGROUP, T-Force Vulcan Z 8 GB,110.27,"4,3200","1,8",3.181,Red,10.0,16.0
ram,G.Skill, Trident Z5 RGB 64 GB,888.22,"5,5600","2,32",3.203,Black,10.714,30.0
ram,Corsair, Vengeance RGB RS 64 GB,671.57,"4,3600","2,32",2.422,Black,10.0,18.0
ram,G.Skill, Trident Z5 RGB 64 GB,909.89,"5,6000","2,32",3.281,Black,10.667,32.0
ram,Patriot, Signature Line 32 GB,346.55,"5,4800","2,16",2.499,Black,16.667,40.0
ram,Corsair, Vengeance 64 GB,952.83,"5,6200","2,32",3.436,Black / Gray,10.323,32.0
ram,Corsair, Vengeance LPX 16 GB,168.9,"4,3200","2,8",2.436,Red,10.0,16.0
ram,Corsair, Vengeance 32 GB,541.58,"5,6200","2,16",3.906,Black,11.613,36.0
ram,Patriot, Signature Premium 8 GB,73.57,"4,2400","1,8",2.123,Black,14.167,17.0
ram,Corsair, Vengeance 64 GB,714.9,"5,4800","2,32",2.578,Black / White,16.667,40.0
ram,Kingston, KVR21R15D4K4/64 64 GB,560.95,"4,2133","4,16",2.023,Black / Green,14.065,15.0
ram,Lexar, Ares RGB 16 GB,246.98,"4,3600","2,8",3.562,Black,10.0,18.0
ram,G.Skill, Ripjaws V 16 GB,324.93,"4,4400","2,8",4.687,Black,8.182,18.0
ram,V-Color, Prism Pro 16 GB,199.27,"4,3600","2,8",2.874,Black,10.0,18.0
ram,G.Skill, Trident Z 32 GB,511.25,"5,6400","2,16",3.687,White / Black,10.0,32.0
ram,Patriot, Viper Elite II 64 GB,498.21,"4,2666","2,32",1.797,Red / Black,13.503,18.0
ram,Corsair, Dominator Platinum RGB 32 GB,779.9,"4,3600","4,8",5.625,Black,10.0,18.0
ram,Crucial, Pro Overclocking 16 GB,338.97,"5,6000","1,16",4.889,Black,12.0,36.0
ram,Corsair, Vengeance RGB 32 GB,593.58,"5,6400","2,16",4.281,Black,11.875,38.0
ram,Patriot, Viper Elite II 32 GB,268.6,"4,3600","1,32",1.937,Red / Black,11.111,20.0
ram,TEAMGROUP, Elite Plus 64 GB,641.24,"5,4800","2,32",2.312,Black,16.667,40.0
ram,Kingston, FURY 64 GB,1168.0,"5,5200","4,16",4.212,White,15.385,40.0
ram,G.Skill, Ripjaws S5 32 GB,450.59,"5,5600","2,16",3.25,Black,12.857,36.0
ram,Corsair, Dominator Platinum RGB 64 GB,1039.88,"5,5600","2,32",3.75,Black,14.286,40.0
ram,Patriot, Viper Steel RGB 8 GB,95.28,"4,3200","1,8",2.749,Black,11.25,18.0
ram,ADATA, XPG GAMMIX D10 16 GB,495.57,"4,3200","2,8",7.148,Black,10.0,16.0
ram,TEAMGROUP, T-Force Zeus 64 GB,476.59,"4,3200","2,32",1.719,Red,12.5,20.0
ram,G.Skill, Ripjaws V 16 GB,164.61,"4,2400","2,8",2.374,Red,14.167,17.0
ram,G.Skill, TridentZ RGB 32 GB,1582.5,"4,4000","2,16",11.413,Black,8.0,16.0
ram,Corsair, Vengeance RGB Pro SL 32 GB,355.26,"4,3200","2,16",2.562,Black,10.0,16.0
ram,G.Skill, Trident Z RGB 64 GB,619.58,"4,3200","2,32",2.234,Black,10.0,16.0
ram,Corsair, Vengeance LPX 32 GB,389.93,"4,2666","4,8",2.812,Black / Yellow,12.003,16.0
ram,TEAMGROUP, T-Force Xtreem ARGB 32 GB,368.26,"4,3600","2,16",2.656,Black / Blue,10.0,18.0
ram,Patriot, Viper Steel RGB 16 GB,164.61,"4,3600","1,16",2.374,Black,11.111,20.0
ram,Patriot, Viper Steel RGB 64 GB,576.25,"4,3600","2,32",2.078,Black,11.111,20.0
ram,Kingston, HyperX Fury 64 GB,1728.87,"4,3600","2,32",6.234,Black / Silver,10.0,18.0
ram,Kingston, Server Premier 32 GB,1295.57,"4,2933","1,32",9.344,,14.32,21.0
ram,G.Skill, Trident Z Neo 16 GB,259.94,"4,3600","2,8",3.749,Black / Silver,10.0,18.0
ram,G.Skill, Ripjaws V 16 GB,190.61,"4,2666","2,8",2.749,Black / Red,11.253,15.0
ram,G.Skill, Trident Z Neo 16 GB,3033.06,"4,3800","2,8",43.749,Black / Silver,7.368,14.0
ram,Corsair, Vengeance RGB Pro SL 32 GB,498.25,"4,3200","4,8",3.593,Black,10.0,16.0
ram,Corsair, Vengeance RGB 64 GB,931.55,"5,5600","2,32",3.359,White / Black,12.857,36.0
ram,Corsair, Vengeance RGB Pro 16 GB,259.94,"4,2666","2,8",3.749,Black,12.003,16.0
ram,Kingston, FURY Beast 8 GB,174.58,"5,5200","1,8",5.036,Black,15.385,40.0
ram,TEAMGROUP, T-Force Delta RGB Valkyrie Edition 32 GB,433.26,"5,5600","2,16",3.125,Black / Silver,14.286,40.0
ram,V-Color, TRA548G68D834O 384 GB,15252.12,"5,6800","8,48",9.167,Black,10.0,34.0
ram,TEAMGROUP, Elite 32 GB,246.94,"4,3200","2,16",1.781,Black,13.75,22.0
ram,Corsair, Vengeance RGB 32 GB,563.25,"5,5600","2,16",4.062,Black / Gray,12.857,36.0
ram,Mushkin, Redline Lumina 16 GB,291.87,"4,3600","2,8",4.21,White,7.778,14.0
ram,G.Skill, Trident Z Neo 32 GB,389.93,"4,3200","2,16",2.812,Silver / Black,10.0,16.0
ram,Corsair, Vengeance RGB Pro 32 GB,398.59,"4,2933","2,16",2.875,Black,10.91,16.0
ram,Corsair, Vengeance RGB Pro SL 32 GB,433.26,"4,3600","2,16",3.125,Black,10.0,18.0
ram,Patriot, Viper Venom 64 GB,693.24,"5,5200","2,32",2.5,Black / White,15.385,40.0
ram,Corsair, Vengeance 64 GB,920.68,"5,5600","2,32",3.32,Black / Gray,12.857,36.0
ram,Patriot, Viper Steel 32 GB,272.94,"4,3600","1,32",1.968,Gray,10.0,18.0
ram,Corsair, Vengeance LPX 16 GB,194.94,"4,2666","2,8",2.812,Black,12.003,16.0
ram,Corsair, ValueSelect 8 GB,108.28,"4,2666","1,8",3.124,Black / Yellow,13.503,18.0
ram,Kingston, FURY Beast 16 GB,264.27,"5,5600","1,16",3.812,Black,14.286,40.0
ram,Kingston, FURY Beast RGB 16 GB,316.48,"5,5600","1,16",4.565,Black,12.857,36.0
ram,Corsair, Vengeance RGB 64 GB,1278.19,"5,6200","4,16",4.609,Black / Gray,10.323,32.0
ram,Timetec, PINNACLE Konduit 8 GB,99.62,"4,3600","1,8",2.874,White,10.0,18.0
ram,G.Skill, Trident Z5 RGB 48 GB,801.56,"5,6800","2,24",3.854,Black,10.0,34.0
ram,Patriot, Viper Elite II 32 GB,268.6,"4,3200","2,16",1.937,Red / Black,11.25,18.0
ram,Patriot, Viper Elite 5 RGB 64 GB,866.56,"5,6200","2,32",3.125,White,13.548,42.0
ram,G.Skill, Flare X 16 GB,186.28,"4,3200","2,8",2.687,Black,10.0,16.0
ram,G.Skill, Aegis 8 GB,90.6,"4,2133","1,8",2.614,Black / Red,14.065,15.0
ram,G.Skill, Trident Z 32 GB,498.25,"5,6000","2,16",3.593,Black,10.0,30.0
ram,Kingston, FURY Renegade Pro 128 GB,2794.78,"5,5600","4,32",5.039,Black,10.0,28.0
ram,G.Skill, Ripjaws X 16 GB,254.74,"3,2400","2,8",3.674,Black / Blue,9.167,11.0
ram,G.Skill, Ripjaws V 16 GB,186.28,"4,3200","2,8",2.687,Black,10.0,16.0
ram,TEAMGROUP, T-Force DELTAα RGB 32 GB,454.92,"5,6000","2,16",3.281,Black,12.667,38.0
ram,G.Skill, Trident Z5 RGB 32 GB,493.92,"5,5600","2,16",3.562,Black,12.857,36.0
ram,Mushkin, Redline 32 GB,948.88,"4,3200","2,16",6.843,White,8.75,14.0
ram,Patriot, Viper Steel 16 GB,151.61,"4,3600","1,16",2.187,Gray,10.0,18.0
ram,Kingston, FURY Beast 8 GB,120.59,"4,2666","1,8",3.479,Black,12.003,16.0
ram,Corsair, Vengeance RGB RS 8 GB,129.95,"4,3200","1,8",3.749,Black / Gray,10.0,16.0
ram,Kingston, Server Premier 64 GB,862.27,"4,3200","1,64",3.109,,13.75,22.0
ram,Corsair, Vengeance RGB Pro SL 256 GB,5514.0,"4,3200","8,32",4.971,Black,10.0,16.0
ram,Crucial, CT2K16G48C40S5 32 GB,368.26,"5,4800","2,16",2.656,Black,16.667,40.0
ram,G.Skill, Trident Z RGB 16 GB,389.93,"4,3200","2,8",5.624,Black,8.75,14.0
ram,Corsair, Vengeance RGB Pro 32 GB,368.3,"4,2666","2,16",2.656,Black,12.003,16.0
ram,Corsair, Dominator Platinum RGB 64 GB,1364.9,"5,6200","4,16",4.922,Black,10.323,32.0
ram,G.Skill, Aegis 16 GB,165.82,"4,2400","2,8",2.392,Black / Red,14.167,17.0
ram,Corsair, Dominator Titanium 48 GB,1039.88,"5,7000","2,24",5.0,Black,10.286,36.0
ram,Thermaltake, TOUGHRAM RGB 16 GB,584.87,"4,3600","2,8",8.436,White / Silver,10.0,18.0
ram,G.Skill, Ripjaws S5 96 GB,1234.86,"5,5600","2,48",2.969,Black,14.286,40.0
ram,Crucial, Ballistix Sport 16 GB,433.3,"3,1600","2,8",6.25,Black / Silver,11.25,9.0
ram,Silicon, Power SU016GLSTU160N22AH 16 GB,73.57,"3,1600","2,8",1.061,Green,13.75,11.0
ram,Patriot, Viper Elite 5 RGB 96 GB,1835.72,"5,6000","2,48",4.413,White,14.0,42.0
ram,Crucial, CT16G52C42U5 16 GB,251.27,"5,5200","1,16",3.624,Black,16.154,42.0
ram,Kingston, ValueRAM 8 GB,117.9,"4,3200","1,8",3.401,,13.75,22.0
ram,Kingston, KVR21L15Q4/32 32 GB,649.78,"4,2133","1,32",4.686,Black / Green,14.065,15.0
ram,G.Skill, Flare X 32 GB,346.29,"4,3200","2,16",2.498,Black,10.0,16.0
ram,Corsair, Vengeance RGB Pro 16 GB,220.98,"4,3200","2,8",3.188,Black,10.0,16.0
ram,Patriot, Viper Steel RGB 16 GB,164.61,"4,3200","1,16",2.374,Black,11.25,18.0
ram,G.Skill, Ripjaws V 64 GB,4027.31,"4,3200","4,16",14.523,Black,8.75,14.0
ram,Corsair, Dominator Platinum RGB 64 GB,1559.84,"5,6400","4,16",5.625,Black,10.0,32.0
ram,Corsair, Vengeance RGB Pro 16 GB,281.56,"4,3000","2,8",4.061,White,10.0,15.0
ram,Kingston, ValueRAM 8 GB,109.97,"4,2666","1,8",3.172,Green,14.254,19.0
ram,Kingston, ValueRAM 8 GB,164.44,"5,4800","1,8",4.744,Green,16.667,40.0
ram,Kingston, KSM48R40BD8KMM-32HMR 32 GB,644.66,"5,4800","1,32",4.649,Green,16.667,40.0
ram,Patriot, Signature Line 8 GB,75.74,"4,2666","1,8",2.185,Green,14.254,19.0
ram,Silicon, Power XPOWER Zenith Gaming 32 GB,376.93,"5,6000","2,16",2.718,White,10.0,30.0
ram,Corsair, Vengeance 64 GB,784.45,"5,5200","2,32",2.829,Gray,15.385,40.0
ram,Corsair, Vengeance LPX 64 GB,671.57,"4,2666","4,16",2.422,Black / Yellow,12.003,16.0
ram,G.Skill, Ripjaws S5 32 GB,467.92,"5,6000","2,16",3.375,White,10.667,32.0
ram,Corsair, Vengeance RGB 64 GB,909.89,"5,5600","2,32",3.281,Black / Gray,14.286,40.0
ram,Corsair, Dominator Platinum RGB 64 GB,1083.21,"4,3600","4,16",3.906,Black,10.0,18.0
ram,Kingston, Fury Renegade RGB 32 GB,1148.2,"5,8000","2,16",8.281,Silver / Black,9.5,38.0
ram,Samsung, M393A2G40DB0-CPB 16 GB,223.11,"4,2133","1,16",3.218,Black / Green,14.065,15.0
ram,Corsair, Vengeance 64 GB,1123.63,"5,6000","4,16",4.052,Black / Silver,12.0,36.0
ram,Corsair, Vengeance RGB RT 32 GB,433.26,"4,3600","2,16",3.125,White / Black,10.0,18.0
ram,Corsair, Vengeance LPX 32 GB,320.56,"4,2400","2,16",2.312,Black / Yellow,13.333,16.0
ram,TEAMGROUP, Elite 32 GB,329.26,"5,4800","1,32",2.375,Black,16.667,40.0
ram,Patriot, Viper Steel RGB 8 GB,95.28,"4,3600","1,8",2.749,Black,11.111,20.0
ram,G.Skill, NS 4 GB,173.32,"3,1600","1,4",10.0,Black,13.75,11.0
ram,TEAMGROUP, T-Force Delta RGB 16 GB,227.66,"4,3200","2,8",3.284,Black,10.0,16.0
ram,Crucial, CT32G52C42U5 32 GB,389.93,"5,5200","1,32",2.812,Black,16.154,42.0
ram,Kingston, FURY Beast 64 GB,748.53,"4,3200","4,16",2.699,Black,10.0,16.0
